,Date,Rating,Review
4485,2020-04-15 08:10:19,5,"Obrigado por funcionar, ter preço justo e especialmente por ter a opção ""recortar para ajustar""."
4486,2020-04-15 07:39:54,5,MARAVILHOSO
4487,2020-04-15 06:36:24,1,"Um app q só tem a opção de pagar por cartão de crédito não merece nem 1 estrela, nem pra criar uma opção para pagar pela Google Play esses incompetentes desses desevolvedores prestam"
4488,2020-04-15 06:24:21,3,"O aplicativo em si é bom, tem bastante filmes e séries, inclusive que saíram recentemente do cinema. Mas é extremamente desorganizado. Cada temporada de cada série está em uma pasta avulsa, ao invés de estarem todas em uma mesma ""pasta"" como em outras plataformas, a pesquisa é inútil pois tudo é extremamente bagunçado e não da pra entender. Tem muito potencial pra desbancar a Nerflix, mas tem muito ainda que melhorar pra chegar lá, principalmente no que diz respeito à organização dos conteúdos."
4489,2020-04-15 06:07:46,5,Muito bom filmes ótimos!!
4490,2020-04-15 05:55:25,5,"App incrível com séries originais e exclusivas e filmes mais recentes, está chegando perto de bater a Netflix e se continuar assim chega lá pela qualidade de conteúdo no catálogo e pelo preço q é muito mais barato e te dá direito a mais coisas além do prime vídeo, obrigado Amazon. (COLOCA A QUARTA TEMPORADA DE THIS IS US NO CATALOGO LOGOOOOOO)"
4491,2020-04-15 05:51:58,5,Muito bom
4492,2020-04-15 05:16:54,4,muito bom
4493,2020-04-15 04:49:00,5,Perfeitoo
4494,2020-04-15 04:38:14,5,"Muito bom, Recomendo!"
4495,2020-04-15 04:22:17,2,"As ferramentas são muito ruins, se não sabe criar copia o da Netflix que fica mais fácil. Se der pausa em uma série e a tela bloquear quando volta para assistir não continua de onde parei, na minha opinião isso é o Mínimo para um app streaming. Obs: leia com corações sou de capricórnio. ????"
4496,2020-04-15 04:17:45,5,Ótimo app.
4497,2020-04-15 04:17:41,5,"Perfeito! A única coisa que falta mesmo é um perfil personalizado pra organizar a home, de resto 10/10"
4498,2020-04-15 04:14:27,5,Muito bom!
4499,2020-04-15 04:11:16,1,"Genteeeee é muito ruim o APP, do nada trava o que está assistindo, pede pra fechar e você tem que abrir tudo de novo, testei até em outros celulares e o problema é o mesmo. O site é ótimo, mais depender do aplicativo tem sido uma tortura. Se melhore eu volto pra reavaliar."
4500,2020-04-15 04:05:32,3,"App muito bom em algumas coisas, só não gostei por não ter as temporadas completas de algumas séries e outras começando já dá 6ª temporada."
4501,2020-04-15 04:01:40,3,"Ainda falta muitos filmes, séries e animes em seu catálogo, mas gosto da mesma forma"
4502,2020-04-15 03:57:57,4,Bom
4503,2020-04-15 03:52:18,3,"Tem uma boa variedade de filmes/séries (recentes inclusive), porém muitos ainda apenas legendados e algumas vezes não em português. Acho que poderiam dar mais atenção aos clientes brasileiros."
4504,2020-04-15 03:50:53,4,"Até o presente momento gosto, mas poderiam acrescentar séries completas espero pela lei e ordem-SVU e CSI Las Vegas"
4505,2020-04-15 03:46:21,5,Muito bom e puxa pouca net
4506,2020-04-15 03:34:44,3,As vezes a imagem fica ruim.
4507,2020-04-15 03:27:59,5,Gostei muito bom
4508,2020-04-15 03:15:23,4,"O aplicativo é bom, mas eu acredito que seja possível melhorar o layout, de modo que a navegação de torne mais simples. Percebo que muitos filmes ficam ""escondidos"" na plataforma, talvez um layout diferente para exibição dos seriados e filmes fosse uma boa ideia."
4509,2020-04-15 03:02:36,5,Falta de espaço.Tenho já instalado no iPad
4510,2020-04-15 02:56:17,2,"Aplicativo é mal feito. Deveria ter opção de marcar algo que não quero que me recomende, mas fazem o contrário, ficam forçando a barra com propagandas de produção própria, quase obrigando a gente a assistir."
4511,2020-04-15 02:47:54,5,Maravilhoso
4512,2020-04-15 02:39:25,5,Ótimo
4513,2020-04-15 02:34:38,5,"Acredito que deveriam incluir usuários na conta, para que uma pessoa não interfira na programação assistida por outra."
4514,2020-04-15 02:13:17,1,Lixo! Pior App que já vi na minha vida pra recuperar minha senha é impossível não conecta na minha TV. E não consigo cancelar todo mês é descontado e eu não uso.
4515,2020-04-15 02:11:35,1,quero animes de td os tipo quero anime!!!
4516,2020-04-15 02:06:10,5,Muito bom!!
4517,2020-04-15 02:05:08,1,Péssimo! O app trava o tempo inteiro durante o filme ou série. Experiência horrível! Enquanto a Netflix funciona normalmente! Muito decepcionada com o serviço.
4518,2020-04-15 02:02:24,5,"Tô muito satisfeito, recomendo mesmo"
4519,2020-04-15 01:55:22,3,"Acho ele ok, mas poderia ter perfis para separar usuários, sleep e poderia ser mais leve para assistir remoto, pois na tv de casa quase nunca entra. E todos os filmes tinham q ter opção legenda neh... 2020 poxa"
4520,2020-04-15 01:55:18,4,Muito bom gostei de mais
4521,2020-04-15 01:51:16,3,Eles tiraram Seinfeld!!!
4522,2020-04-15 01:48:38,5,Top recomendo
4523,2020-04-15 01:47:39,5,Bom
4524,2020-04-15 01:46:59,5,Top
4525,2020-04-15 01:46:24,4,"Poderia ter mais conteúdo, mais filmes e séries completas."
4526,2020-04-15 01:46:06,5,Excelente. Só precisar ampliar o catálogo. Mas isso é questão de tempo.
4527,2020-04-15 01:45:40,5,"Gostei bastante, tem filmes do ano passado, boa qualidade de execução. Pena q tem comerciais"
4528,2020-04-15 01:42:35,3,"Melhorem a qualidade do striming, quero ver filmes em full HD e não em SD. A qualidade muda de acordo com oque a cena mostra, comparavel a um jogo quando mostra muito cena o fps cai, aqui no caso a qualidade do video cai e cai muito mesmo. As disponibilidades de legendas são ótimas, mas não adianta nada se elas não acompanham o tempo correcto. Melhorem nisso."
4529,2020-04-15 01:36:36,1,Sistema de legendas horrível
4530,2020-04-15 01:36:27,5,Gostaria que vocês descem a opção de tirar algumas séries.
4531,2020-04-15 01:32:39,5,"Ótimo app, tem as séries que eu procurava que não tem na Netflix. Grato"
4532,2020-04-15 01:32:13,5,Maravilhosa melhor aplicativo com certeza ❤️😍
4533,2020-04-15 01:22:36,5,Muito bom!!!
4534,2020-04-15 01:21:06,3,Seria bom novos títulos com mais frequência
4535,2020-04-15 01:20:57,5,"Séries e filmes bem legais. Uma boa opção em relação ao Netflix, que só tem filme chato."
4536,2020-04-15 01:18:56,5,I like it!
4537,2020-04-15 01:13:11,1,"Trava toda hora, fica dando erro que o aplicativo parou de funcionar constantemente. É a quinta vez que eu abro e não conseguir selecionar um único episódio pq o aplicativo cai"
4538,2020-04-15 01:11:32,5,Excelente
4539,2020-04-15 01:06:15,3,Depois da ultima atualização estou tendo de desinstalar e instalar de novo para poder funcionar senão o app me leva para uma tela preta e n sai de lá.
4540,2020-04-15 01:06:02,5,Ótimo
4541,2020-04-15 00:55:14,5,Muito bom
4542,2020-04-15 00:52:30,5,Top
4543,2020-04-15 00:51:21,5,Muito bom...
4544,2020-04-15 00:45:20,2,"O aplicativo exibe trailers antes dos episódios e acho que por ser um app pago, não deveria exibir. A série HOMENS acaba de ser lançada e os episódios aparecem indisponíveis. Acredito que seja devido ao lançamento no Comedy Central. Se for isso, julgo errado, pois estamos pagando pelo serviço e quero poder assistir no Prime."
4545,2020-04-15 00:38:41,4,Otima
4546,2020-04-15 00:38:28,5,"Muito Bom o Amazon Prime Vídeo,adorei e eu recomendo para todo mundo!"
4547,2020-04-15 00:38:26,4,Pena q e pago. Porque nem tem todos os filmes q queria ver
4548,2020-04-15 00:37:25,5,exelente app
4549,2020-04-15 00:33:36,4,Tenho gostado bastante! Mas ainda precisa de algumas melhorias 👍
4550,2020-04-15 00:30:52,5,É muito bom esse aplicativo e eu não pude instalar no meu tablet mas meu pai tem esse aplicativo no celular dele e tem vários filmes 😍😍😘
4551,2020-04-15 00:21:28,5,Show
4552,2020-04-15 00:15:38,1,"Falta Respeito e Profissionalismo para com o Assinante... Você segue uma série e sem aviso algum é retirada do catálogo, ou então, a temporada seguinte tem início no mundo, mas para o Brasil aparece como indisponível por décadas, o mesmo se aplica para trilogias."
4553,2020-04-15 00:07:19,5,"Rápido, mais variedades de filmes, séries...tudo de bom!"
4554,2020-04-14 23:54:07,5,"Ótimo, nenhum problema até o momento"
4555,2020-04-14 23:51:11,5,Ótimo app eu recomendo????
4556,2020-04-14 23:47:27,5,Melhor que a concorrência
4557,2020-04-14 23:41:07,2,"N está funcionando a qualidade 1080p no meu celular, lembrando q está tudo no ""ótimo"" é tela do meu celular e um 1080p, minha internet e de 100mbps, n sei pq n consigo assistir em 1080p"
4558,2020-04-14 23:34:55,5,"Incrível, um investimento que faz valer a pena cada centavo!"
4559,2020-04-14 23:31:48,4,estou gostando muito mas peca por series e filmes nao dublados
4560,2020-04-14 23:31:01,1,Quando colocarem a opção de criar usuários dentro do app ai dou 5 estrelas fora isso não.
4561,2020-04-14 23:17:48,5,Perfeito!!!
4562,2020-04-14 23:07:01,4,"Muito o catálogo, porém a interface do app é muito confuso."
4563,2020-04-14 22:54:49,1,poderia poder espelhar na tv...
4564,2020-04-14 22:48:39,5,Bom
4565,2020-04-14 22:40:18,5,"Ele é muito bom, porém deveria ter um perfil pra cada usuário navegar tranquilo, mais tirando isso eu gostei muito"
4566,2020-04-14 22:39:26,5,"Prefeito para mim e minha filhinha ,ótimo custo benefício . Filmes e séries com qualidades ,sistema operacional sempre aprimorado e procurando mais facilidade e comodidade para nós clientes."
4567,2020-04-14 22:39:09,4,"Acho muito bom. Acho que poderiam colocar os nomes dos filmes tanto no idioma original como em português, porque às vezes se torna difícil encontrar alguns títulos. Além disso, nem todos os filmes têm legenda. Mas, no geral, tem filmes e séries muito bons."
4568,2020-04-14 22:36:35,5,App muito bom!
4569,2020-04-14 22:24:37,3,Bom e leve até mais do que netifix Falta botões e opção e falta agregar as temporadas falta intutividade
4570,2020-04-14 22:07:57,5,"Bom, bonito e barato"
4571,2020-04-14 21:55:31,5,Amo demais
4572,2020-04-14 21:49:01,5,"Muita diversidade de Filmes e séries, filmes atualizados, muito bom!"
4573,2020-04-14 21:46:50,1,"Infelizmente em todos os filmes que vi até agora, não percebi o áudio 5.1 no meu home theater usando o meu chromecast. Áudio somente PCM. Lamentável..... Não tenho esse mesmo problema usando o Netflix."
4574,2020-04-14 21:45:22,3,"Não estou conseguindo assistir a temporada 2 da série homens, consta no aplicativo como indisponível."
4575,2020-04-14 21:44:36,3,Na versão pra tv TCL não tem dublagem
4576,2020-04-14 21:38:26,5,Ótimo app Só senti falta de filmes e séries mais novas O acervo ainda é bem pequeno
4577,2020-04-14 21:37:13,2,Cadê a opção de criar perfis???
4578,2020-04-14 21:34:05,5,"Muito satisfeito com toda a plataforma, sempre na expectativa para mais conteúdos..."
4579,2020-04-14 21:31:14,4,"Tem melhorado MT, a interface ainda n é das melhores, não já está bem avançada"
4580,2020-04-14 21:29:26,5,Eu gostei muito recomendo
4581,2020-04-14 21:21:28,5,Muito bom
4582,2020-04-14 21:13:48,5,Ótimo ????
4583,2020-04-14 21:13:18,5,"Andorei, experiência incrível"
4584,2020-04-14 21:13:06,5,Ótimos filmes e séries
4585,2020-04-14 21:12:00,3,Demora muito ser atualizado
4586,2020-04-14 21:09:03,3,Precisa melhorar espero ser ouvido na questão do conteúdo disponibilizado acho muito legal mas em relação ao aplicativo está precisando de uma atenção maior criação de perfil melhorar a questão de conteúdo legendado na sincronia d legenda e tem uns q. não tem legenda e não tem dublagem tenho uma TV box e praconsegui assistir natv é um perrengue tenho que usar o aplicativo d tablet na hora de procurar algum conteúdo não se acha porque ele está ainda com outro nome 'ORIGINAL? 'trava e buga
4587,2020-04-14 21:07:48,5,"Ótimo!!! App vale muito apena, e com o melhor custo benefício do mercado"
4588,2020-04-14 21:01:59,5,Muito bom. ADOREI
4589,2020-04-14 20:59:50,5,Bom pra kct
4590,2020-04-14 20:55:28,5,"Dou 5 estrelas porque sou grande apreciadora dos serviços da Amazon há algum tempo, além de terem um catálogo recheado com ótimas sugestões de filmes e séries originais. Mas ainda precisa melhorar alguns pontos como a continuação de um episódio, que as vezes dá problema e não retorna de onde paramos. Ou a transmissão para o chromecast, que ainda apresenta alguma instabilidade, principalmente na hora de retornar minutos do filme."
4591,2020-04-14 20:50:50,4,Gostei muito dos filmes e séries
4592,2020-04-14 20:26:20,5,"O melhor da quarentena, ótimas séries, ótimos filmes, melhor custo benefício."
4593,2020-04-14 20:24:53,3,É bom. Mas poderia ter a opção de avatares igual a Netflix. Para que todas as pessoas da casa pudessem usar.
4594,2020-04-14 20:21:43,3,"Serie muito boa essa tretston , porem fraco de filmes de acao."
4595,2020-04-14 20:20:23,5,Ótimo
4596,2020-04-14 20:18:40,5,Maravilha de aplicativo????
4597,2020-04-14 20:18:15,5,Ótimo
4598,2020-04-14 20:11:47,5,"Tem um bom acervo mesmo sendo mais novo do que a concorrente vermelhinha, colocaram a função cast e agora sim ta perfeito"
4599,2020-04-14 20:07:05,5,Otimo app.
4600,2020-04-14 19:47:10,3,"Devia ter opção de legenda e áudio na tela do episódio , muito ruim sair para o menu para alterar . Também devia ter mais opções de legenda e áudio como por exemplo inglês cc e mais idiomas ."
4601,2020-04-14 19:44:37,4,Deveriam tet uma barra de favoritos
4602,2020-04-14 19:32:46,5,Excelente!
4603,2020-04-14 19:30:37,5,????????????????????????????????????
4604,2020-04-14 19:30:31,4,Assinei por três meses. Mais de verdade eu não gostei muito. Achei a qualidade do vídeo muito ruim. O netflix tem mais qualidade. Na minha opinião. Por isso não dou 5 estrelas
4605,2020-04-14 19:26:13,3,Porque o Chromecast não fonciona
4606,2020-04-14 18:58:38,5,Muito bom!!!
4607,2020-04-14 18:34:40,5,Estou amando. Muito bom????????????????
4608,2020-04-14 18:24:05,5,"Olá, boa tarde! Venho por meio desse informar um problema no aplicativo. Quando o aplicativo é colocado em segundo plano e depois retornamos ao aplicativo, o App volta para um episódio anterior não relacionado ao episódio real no qual estava assistindo. Verifiquei que o problema ocorre em outros aparelhos também"
4609,2020-04-14 18:19:15,3,"Não é em HD; Não transmite para TV; Não tem a série Killing Eve; Triste, triste, triste... Tem uns filmes e séries que são legais. Mas podia melhorar bastante hein"
4610,2020-04-14 18:05:42,5,Perfeito completo
4611,2020-04-14 18:03:02,5,muito bom/ so trava um pouco
4612,2020-04-14 18:01:44,5,Excelente
4613,2020-04-14 17:49:01,5,melhor aplicativo para assistir séries originais amazon
4614,2020-04-14 17:32:03,5,"Bem melhor e mais em conta que o net flix, todos os filmes disponíveis para download!"
4615,2020-04-14 17:26:13,4,Bom
4616,2020-04-14 17:09:49,3,Boa
4617,2020-04-14 16:47:37,5,"A legenda some algumas vezes. As vezes o filme ou serie da a opçao de dublado,porém fica nao da para marcar a opção."
4618,2020-04-14 16:40:17,3,"A legenda é inconstante. Há momentos que vou assistir e a legenda aparece, como também há momentos que não aparece mesmo estando selecionada. Já atualizei, fiz de tudo e não aparece. Vim justamente por isso fazer uma reavaliação pq tá complicado assistir nesse app."
4619,2020-04-14 16:29:36,5,"Preço muito acessível, e tem muitas séries e filmes, maravilhoso!"
4620,2020-04-14 16:28:19,4,Tirando o menu que não é tão fácil o resto é excelente.
4621,2020-04-14 16:17:54,5,Ótimo app filmes bons e de qualidade
4622,2020-04-14 15:59:01,5,Bom
4623,2020-04-14 15:57:46,5,O app e muito bom adorei mas poderia ter mais series completas mas tirando isso e perfeito
4624,2020-04-14 15:51:40,4,"Tem muitas séries boas , mais poderia ter mais filmes legais , principalmente de terror"
4625,2020-04-14 15:36:40,3,"Gostei do conteúdo, imagem mas existem alguns aspectos a melhorar: * Busca por categorias e gêneros: romance, ação, terror, aventura...etc. * Voltar a assistir realmente de onde parou. * Opção de apare e somente filmes e sérias dubladas *Opção de perfis: maridos e esposas nem sempre gostam das mesmas coisas."
4626,2020-04-14 15:31:56,5,Excelente!
4627,2020-04-14 15:29:57,5,Melhor que Netflix meninas
4628,2020-04-14 15:29:40,4,Falta a opção de fazer os perfis no App pra separar os filmes de cada pessoa.
