,Unnamed: 0,Date,Rating,Review,Classification
7438,7438,2020-03-27 23:39:43,3,"Tenho uma fator que me desagrada muito mesmo! E' que nao achei nenhuma forma de assistir os filmes no idioma original , assim como nao posso escolher o idioma da legenda! Por exemplo, se o filme for com o audio em alemao,quero as legendas em ingles e nao tem opcao nenhuma de escolha em ambos os casos e considero isso muito ruim, exceto se tiver a opcao e se isso ocorre, e' muito dificil de achar e ate agora nao consegui!!!",Negativa
7447,7447,2020-03-27 23:12:19,3,Aplicativo do nada fica tudo escudo.,Negativa
7453,7453,2020-03-27 22:00:30,3,"O aplicativo é legal, mas falta a funcao de avaliar o filme.",Positiva
7457,7457,2020-03-27 21:46:40,3,precisa de barris conteúdo novo,Positiva
7468,7468,2020-03-27 21:24:40,3,Bom mas a vezes trava um pouco,Positiva
7475,7475,2020-03-27 20:31:36,3,Não consigo me cadastrar não recebo e-mail de confirmação!,Negativa
7497,7497,2020-03-27 17:47:10,3,Poucos título novos !,Negativa
7501,7501,2020-03-27 17:24:37,3,"Não há opção de trocar o idioma do filme na TV, a aplicativo é lento e que não auxilia muito no entendimento. Espero que consertem isso",Negativa
7507,7507,2020-03-27 16:26:49,3,"Queria poder gerenciar perfis, como se faz no Netflix. Em casa somos 4 pessoas, cada um com suas preferências. Fica difícil ficar mudando legendas e opções de áudio a toda hora.",Negativa
7513,7513,2020-03-27 15:41:55,3,"Ótimo catálogo, amo a ferramente de descobrir quem atua em cada cena e qual música que está tocando. Porém uma interface péssima. Amazon, você tem capacidade de deixar esse app atrativo, vários pequenos detalhes de navegabilidade podem ser melhor, tipo, ao ver uma lista de filmes, se clicar em um filme pra ver mais ou salvar e depois voltar você vai pro começo da lista.",Positiva
7526,7526,2020-03-27 14:43:13,3,"O aplicativo fica a todo momento travando, a tela fica preta, legendas demoram a aparecer, sempre tenho que fechar e abrir novamente para ver se volta ao normal (as vezes tenho que fechar e abrir várias vezes), e olha que meu Android é o 9.1. Em relação a conteúdo: 10/10.",Negativa
7545,7545,2020-03-27 10:40:53,3,Gostaria que o App pudesse ser baixado direto na minha tv Android...,Negativa
7554,7554,2020-03-27 06:11:48,3,"E bom, mas a única coisa ruim e que pra mim não aparece a aba ""continuar assistindo"" no celular igual aparece pelo site no computador. Então pelo celular eu preciso ir até a serie e ir até o episódio que eu parei, e se eu parei na metade eu tenho que colocar na metade que e eu parei",Negativa
7560,7560,2020-03-27 05:10:22,3,Não consigo criar perfil para outras pessoas,Negativa
7562,7562,2020-03-27 05:03:35,3,"O app precisa melhorar, tanto o do celular como o do PS3",Positiva
7569,7569,2020-03-27 04:32:20,3,A opção de download é muito lenta,Negativa
7581,7581,2020-03-27 03:28:19,3,"Apesae de ter filmes muito bons, o app nao funciona de jeito nenhum em minha tv LG. Liguei varias vezes, e acabaram reconhecendo que por algum motivo nao reproduz filmes em tvs LGs. Uma pena",Negativa
7591,7591,2020-03-27 02:34:50,3,"Pelo valor pago não da pra esperar tantas opções, devemos ser coerentes contudo o app tem qualidade e acredito que no futuro haverá mais possibilidades do que agora espero que o valor continue acessível.",Positiva
7595,7595,2020-03-27 02:03:24,3,Bom... Só os filmes as séries são horríveis,Positiva
7603,7603,2020-03-27 01:26:55,3,bons filmes mas aplicativo tem muito o que melhorar,Positiva
7607,7607,2020-03-27 01:07:33,3,"Precisa melhorar,nao funciona igual a Netflix!!!!",Positiva
7615,7615,2020-03-27 00:03:14,3,"Não acredito que cancelei minha assinatura do N_e_t_f_l_i_x por ter a série porta dos fundos e depois de usar o prime por mais de dois meses encontro essa série que é uma verdadeira vergonha é ainda tem outra coisa chamada soltos em Floripa que é um outro fracasso. Os artistas da G_l_o_b_o são só f_r_a_c_a_ss_o, vou ficar na t_v via Sat mesmo. Sem falar que tem muitos trailers sem necessidade .",Negativa
7633,7633,2020-03-26 21:06:31,3,Tem filmes bons...series...mas normalmente a legenda não encaixa com o filme...ainda está meio amador o aplicativo...,Negativa
7656,7656,2020-03-26 17:32:22,3,"Quando entramos em gênero e começamos a ver a lista , depois selecionamos o filme para ver a sinopse ou o trailer e não gostamos , o app joga a gente para o começo da lista novamente , é muito chato a gente estar lá embaixo na lista e depois começar no início da fila novamente.",Negativa
7659,7659,2020-03-26 16:59:38,3,por que não aceitam cartão de débito?,Negativa
7661,7661,2020-03-26 16:57:15,3,"Não tem a opção de espelhar pra TV. Quando tiver espelhamento, volto e dou 5",Negativa
7672,7672,2020-03-26 16:23:22,3,O app e a plataforma são bons. No entanto as prévias que colocam antes de cada série ou filme que vejo está me tentando a cancelar minha assinatura. Fora que há alguns bugs no meio da reprodução.,Negativa
7679,7679,2020-03-26 15:23:39,3,"Mal organizado, difícil achar os filmes na busca por categorias sempre aparecem outros que não combinam",Negativa
7681,7681,2020-03-26 14:54:08,3,Podia ter uma opção de pagamento como cartão débito.,Positiva
7682,7682,2020-03-26 14:39:29,3,"O preço do serviço é muito convidativo, porém o app (tanto o para Android quanto para TV) precisam de alguns ajustes. A série ""Community"" não possui uma legenda sincronizada e não há opção fácil para mudar o idioma, as configurações são muito simplistas e a gente tem que torcer pra que a legenda esteja ok.",Positiva
7688,7688,2020-03-26 12:35:58,3,A Netflix da pra passar do celular para a tv mas ... O Amazon estar desatualizado só posso ver no celular não consigo transferir pra tv não o aplicativo,Negativa
7700,7700,2020-03-26 10:04:00,3,"Ótimo, só deveria ter mais variedades de filmes!",Positiva
7712,7712,2020-03-26 05:14:00,3,"Gosto muito do Amazon Prime dei 3 estrelas porque infelizmente não tem opção de bloquear um filme específico tipo, tive que colocar restrições para toda faixa etária só pra não exibir o filme que eu não quero que meu filho tenha acesso.",Negativa
7715,7715,2020-03-26 04:53:20,3,SERIA BOM VOCÊS ATUALIZAREM O SISTEMA DE VOCÊS. NÃO VEJO VÍDEOS COM BOA RESOLUÇÃO E NEM 4K NO CATÁLOGO DE VOCÊS.,Positiva
7718,7718,2020-03-26 03:43:43,3,Interface para escolha de título quanto para configuracoes do episódio podem melhorar,Positiva
7730,7730,2020-03-26 02:17:25,3,"Gostei muito pode se tornar um grande concorrente da Netflix mas precisa de algumas atualizações... Uma dica: se pudesse adicionar usuários seria ótimo (quando outra pessoa da minha família que assistir ficar difícil). Ficará muito melhor quando tiver mais variedade! Mais um detalhe, não consigo parear na smart TV.",Positiva
7733,7733,2020-03-26 01:48:11,3,Definitely needs more subtitles in European Portuguese! Brazilian Portuguese doesn't do the trick.,Negativa
7764,7764,2020-03-25 22:43:19,3,Alguns filmes não está dublado em português,Positiva
7774,7774,2020-03-25 22:05:30,3,"Precisa melhorar muito a versão para smart tv as opções se menus são muito ruins, não dá nem pra escolher a opção de idioma pq a caixa de idioma não abre e não dá pra ver onde esta selecionado",Negativa
7788,7788,2020-03-25 20:14:45,3,Falta recursos!! Na próxima atualização por favor coloquem a opção de espelhar na SMART TV pq nas smarts mais antigas como a minha nao tem como instalar o app da prime video,Negativa
7790,7790,2020-03-25 19:48:22,3,O app não está espelhando do meu Cell para a tv,Negativa
7794,7794,2020-03-25 19:12:49,3,"Fica travando, a legenda trava tb. Não estou gostando muito. Penso em cancelar",Negativa
7800,7800,2020-03-25 18:58:58,3,Bom só não achei a caixa de diálogo com vcs!,Positiva
7849,7849,2020-03-25 12:38:17,3,"Oi gente , alguem poderia me emprestar um login?",Positiva
7866,7866,2020-03-25 05:04:26,3,e boa mais poderia melhorar fica travando e no comeco do filme fica falhando na tv box,Negativa
7870,7870,2020-03-25 04:49:36,3,App muito pesado,Positiva
7873,7873,2020-03-25 04:00:30,3,"Travando muito, achei que era a minha internet, mas vou para outro app e funciona normalmente",Negativa
7876,7876,2020-03-25 03:50:20,3,Estamos pensando. Tem muito filmes bons porém não são dublados. Outra coisa demora para receber novos títulos de filmes.,Positiva
7880,7880,2020-03-25 03:26:16,3,"O app trava muito, tem experiência com outro aplicativo no mesmo padrão e isso não acontece",Negativa
7893,7893,2020-03-25 01:55:10,3,"Falando do catálogo é ótimo e não me arrependo de ter assinado, porém no quesito conectividade e tecnologia não há muita vantagem, tenho uma smart android TV e não há disponível o app para baixar na playstore e não funciona a conectidade do Chromecast. Assim consigo apenas ver as séries pelo celular, o que é um pouco incômodo. Já testei outros apps e apenas o Prime Video não tem essas opções disponíveis",Negativa
7898,7898,2020-03-25 01:34:13,3,Quando vou assistir o trailer de um filme que estou procurando na lista e quando volto para ela reinicia desde o topo dos filmes isso é muito ruim!,Negativa
7924,7924,2020-03-24 23:23:34,3,"Precisa melhorar e muito,perde de dez a zero para Netflix, principalmente quando o cliente precisa usar o sistema de busca de filmes ou séries o sistema apresenta títulos completamente aleatórios, sistema inútil.",Negativa
7941,7941,2020-03-24 21:58:55,3,"Ô amazon, bora melhorar esse app para tv que tá saindo toda hora.",Negativa
7944,7944,2020-03-24 21:49:21,3,Tava ótimo até eu atualizar e sumir a função de espelhar na tv,Positiva
7946,7946,2020-03-24 21:48:52,3,"Toda vez que acontecem cenas muito movimentadas, a qualidade cai drasticamente.",Negativa
7951,7951,2020-03-24 21:05:33,3,Ainda tem poucas opções quanto aos animes e os filmes podiam serem melhores; o lado bom é que tem ótimas séries.,Positiva
7957,7957,2020-03-24 20:30:40,3,O Aplicativo e bom mas poderia ser mas otimizado para Android !!,Positiva
7959,7959,2020-03-24 20:08:14,3,Acabo de cancelar meu plano pois não tem aplicativo para minha smarttv tcl é uma pena,Negativa
7961,7961,2020-03-24 19:37:29,3,Gostei muito do aplicativo mas gostaria de ver os filmes e series na tv.minha e tcl android nao cconsegui nao tem o apluctuvo pra instalar preciso de uma solução urgente.,Negativa
7968,7968,2020-03-24 19:20:37,3,Precisa melhorar a organização,Positiva
7969,7969,2020-03-24 19:16:15,3,"Amo a experiência Amazon prime, porém o aplicativo deixa a desejar. As vezes a legenda não ativa, demora muito pra carregar e trava um pouco, mas isso somente no aplicativo. O conteúdo é muito bom repleto de filmes e séries muito boas.",Positiva
7982,7982,2020-03-24 16:10:16,3,Tô gostando de ver os filmes,Positiva
7989,7989,2020-03-24 15:35:45,3,Poderiam oferecer mais opções,Positiva
7998,7998,2020-03-24 13:30:10,3,O app não está abrindo porque? Ele tem uma avaliação boa mais não ABRE,Negativa
8008,8008,2020-03-24 11:33:17,3,Para mim o que falta aqui é outras opções de pagamento para avaliar melhor 👍,Positiva
8028,8028,2020-03-24 03:21:28,3,"Amo o aplicativo, pago pouco e tenho uma grande variedade de filmes e séries, mais ainda não dou 5 estrelas porque não tem a opção de espelhar tela, coloquem isso por favor ai sim fica top",Positiva
8029,8029,2020-03-24 03:20:10,3,Nem sempre consigo assistir filmes offline mesmo tendo baixado.,Negativa
8035,8035,2020-03-24 02:14:24,3,"Ótimo app estou gostando mais sou da 5 estrelas so quando a plataforma coloca mais Filmes, Série, Desenhos DUBLADOS 🇧🇷",Positiva
8055,8055,2020-03-24 00:02:37,3,"O app tem alguns bugs, e não tão intuitivo!",Positiva
8072,8072,2020-03-23 22:04:08,3,"Eu cancelei a minha inscrição, cancelei o pagamento e já dois meses q vcs estão cobrando de forma indevida o valor. Se vcs não resolver irei procurar a justiça para resolver por mim!",Negativa
8081,8081,2020-03-23 21:40:17,3,"Durante a quarentena bota a opção de interação entre usuários ou grupos de usuários assistindo um mesmo filme, como uma sala de jogo ou uma sala de cinema.",Positiva
8097,8097,2020-03-23 19:28:31,3,Falta deixar se pago em débito automático?,Negativa
8114,8114,2020-03-23 17:23:49,3,"Muito bom , porém não consigo assistir pela minha TV, pois não aparece o aplicativo para baixar 💔",Negativa
8115,8115,2020-03-23 17:22:30,3,Excelente aplicativo ótimos filme e séries mais está me decepcionando não ter como assistir no XBOX360 nem transmitir para o Xbox 360,Positiva
8135,8135,2020-03-23 15:37:23,3,Poderia ser bem melhor! A interface inicial é péssima e a busca de filmes e séries também! A dificuldade de ser achar um filme é terrível! A área de configuração de idiomas da dublagem e da legenda é a pior coisas entre as ruins do app. No mais a transmissão é muito boa e as opções de configuração de qualidade de reprodução dos vídeos são bem variáveis e editáveis.,Negativa
8136,8136,2020-03-23 15:36:56,3,Imagem e algumas séries amo em especial as séries japonesas antigas mas tem poucos filmes,Positiva
8146,8146,2020-03-23 14:21:19,3,"É um ótimo aplicativo, só precisa colocar mais séries e filmes.",Positiva
8159,8159,2020-03-23 12:49:31,3,Tem títulos bons mais não substitui o concorrente.,Negativa
8205,8205,2020-03-23 00:14:30,3,"Passando para o Chromecast as falas ficam atrasadas tanto em inglês como em português. No Netflix também há este problema, porém, passando para o português estéreo resolve isso. E o Amazon não tem este procedimento.",Negativa
8210,8210,2020-03-22 23:37:11,3,"App muito bom! Séries muitos boas e bo variedade de filmes por um preço acessível, porém o app tem um mal que éva maldita prévia antrs de assistir qualquer vídeo e não tem como tirar só como pular ! Por favor Amazon tirem essa maldits prévia dos vídeos não tem sentido fazer propagando dos vídeos da plataforma na própria plataforma que quem acessa já são clientes",Positiva
8215,8215,2020-03-22 22:55:50,3,"Bem ruim ! Quando os episódios estão em pausa , ao retornar o áudio fica fora de sincronia",Negativa
8218,8218,2020-03-22 22:42:59,3,Qualidade de video ruim,Positiva
8254,8254,2020-03-22 18:00:41,3,"Plataforma muito rústica, difícil de mexer",Positiva
8276,8276,2020-03-22 15:58:10,3,Programas muito bons,Positiva
8284,8284,2020-03-22 15:07:41,3,se eu pudesse dar 1000 estrela eu daria 3,Positiva
8322,8322,2020-03-22 06:10:31,3,Consertem o bug de não aceitar o comando das legendas.,Negativa
